question,sql,dataset_name,db_name
What are the names for the 3 branches that have the most memberships?,SELECT name FROM branch ORDER BY membership_amount DESC LIMIT 3,spider_data,shop_membership
What are names for top three branches with most number of membership?,SELECT name FROM branch ORDER BY membership_amount DESC LIMIT 3,spider_data,shop_membership
Show minimum and maximum amount of memberships for all branches opened in 2011 or located at city London.,"SELECT min(membership_amount) ,  max(membership_amount) FROM branch WHERE open_year  =  2011 OR city  =  'London'",spider_data,shop_membership
Show the city and the number of branches opened before 2010 for each city.,"SELECT city ,  count(*) FROM branch WHERE open_year  <  2010 GROUP BY city",spider_data,shop_membership
What are the minimum and maximum membership amounts for all branches that either opened in 2011 or are located in London?,"SELECT min(membership_amount) ,  max(membership_amount) FROM branch WHERE open_year  =  2011 OR city  =  'London'",spider_data,shop_membership
"What are the card numbers, names, and hometowns of every member ordered by descending level?","SELECT card_number ,  name ,  hometown FROM member ORDER BY LEVEL DESC",spider_data,shop_membership
Show the membership level with most number of members.,SELECT LEVEL FROM member GROUP BY LEVEL ORDER BY count(*) DESC LIMIT 1,spider_data,shop_membership
What is the membership level with the most people?,SELECT LEVEL FROM member GROUP BY LEVEL ORDER BY count(*) DESC LIMIT 1,spider_data,shop_membership
What are the names of the members and branches at which they are registered sorted by year of registration?,"SELECT T3.name ,  T2.name FROM membership_register_branch AS T1 JOIN branch AS T2 ON T1.branch_id  =  T2.branch_id JOIN member AS T3 ON T1.member_id  =  T3.member_id ORDER BY T1.register_year",spider_data,shop_membership
"For each branch id, what are the names of the branches that were registered after 2015?","SELECT T2.name ,  count(*) FROM membership_register_branch AS T1 JOIN branch AS T2 ON T1.branch_id  =  T2.branch_id WHERE T1.register_year  >  2015 GROUP BY T2.branch_id",spider_data,shop_membership
Show all member names and registered branch names sorted by register year.,"SELECT T3.name ,  T2.name FROM membership_register_branch AS T1 JOIN branch AS T2 ON T1.branch_id  =  T2.branch_id JOIN member AS T3 ON T1.member_id  =  T3.member_id ORDER BY T1.register_year",spider_data,shop_membership
Show member names without any registered branch.,SELECT name FROM member WHERE member_id NOT IN (SELECT member_id FROM membership_register_branch),spider_data,shop_membership
What are the names of the members that have never registered at any branch?,SELECT name FROM member WHERE member_id NOT IN (SELECT member_id FROM membership_register_branch),spider_data,shop_membership
What is the name and opening year for the branch that registered the most members in 2016?,"SELECT T2.name ,  T2.open_year FROM membership_register_branch AS T1 JOIN branch AS T2 ON T1.branch_id  =  T2.branch_id WHERE T1.register_year  =  2016 GROUP BY T2.branch_id ORDER BY count(*) DESC LIMIT 1",spider_data,shop_membership
What is the sum of total pounds of purchase in year 2018 for all branches in London?,SELECT sum(total_pounds) FROM purchase AS T1 JOIN branch AS T2 ON T1.branch_id  =  T2.branch_id WHERE T2.city  =  'London' AND T1.year  =  2018,spider_data,shop_membership
What is the total number of purchases for members with level 6?,SELECT count(*) FROM purchase AS T1 JOIN member AS T2 ON T1.member_id  =  T2.member_id WHERE T2.level  =  6,spider_data,shop_membership
How many total pounds were purchased in the year 2018 at all London branches?,SELECT sum(total_pounds) FROM purchase AS T1 JOIN branch AS T2 ON T1.branch_id  =  T2.branch_id WHERE T2.city  =  'London' AND T1.year  =  2018,spider_data,shop_membership
What are the total purchases for members rated at level 6?,SELECT count(*) FROM purchase AS T1 JOIN member AS T2 ON T1.member_id  =  T2.member_id WHERE T2.level  =  6,spider_data,shop_membership
"What are the names of the branches that have some members with a hometown in Louisville, Kentucky and also those from Hiram, Goergia?","SELECT T2.name FROM membership_register_branch AS T1 JOIN branch AS T2 ON T1.branch_id  =  T2.branch_id JOIN member AS T3 ON T1.member_id  =  T3.member_id WHERE T3.Hometown  =  'Louisville ,  Kentucky' INTERSECT SELECT T2.name FROM membership_register_branch AS T1 JOIN branch AS T2 ON T1.branch_id  =  T2.branch_id JOIN member AS T3 ON T1.member_id  =  T3.member_id WHERE T3.Hometown  =  'Hiram ,  Georgia'",spider_data,shop_membership
What are the card numbers of members from Kentucky?,"SELECT card_number FROM member WHERE Hometown LIKE ""%Kentucky%""",spider_data,shop_membership
"list the card number of all members whose hometown address includes word ""Kentucky"".","SELECT card_number FROM member WHERE Hometown LIKE ""%Kentucky%""",spider_data,shop_membership
What are the maximum and minimum age of students with major 600?,"SELECT max(Age) ,  min(Age) FROM STUDENT WHERE Major  =  600",spider_data,voter_2
Tell me the ages of the oldest and youngest students studying major 600.,"SELECT max(Age) ,  min(Age) FROM STUDENT WHERE Major  =  600",spider_data,voter_2
Find the distinct ages of students who have secretary votes in the fall election cycle.,"SELECT DISTINCT T1.Age FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  T2.Secretary_Vote WHERE T2.Election_Cycle  =  ""Fall""",spider_data,voter_2
What are the distinct ages of students who have secretary votes in the fall election cycle?,"SELECT DISTINCT T1.Age FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  T2.Secretary_Vote WHERE T2.Election_Cycle  =  ""Fall""",spider_data,voter_2
Find the distinct Advisor of students who have treasurer votes in the spring election cycle.,"SELECT DISTINCT T1.Advisor FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  T2.Treasurer_Vote WHERE T2.Election_Cycle  =  ""Spring""",spider_data,voter_2
Who served as an advisor for students who have treasurer votes in the spring election cycle?,"SELECT DISTINCT T1.Advisor FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  T2.Treasurer_Vote WHERE T2.Election_Cycle  =  ""Spring""",spider_data,voter_2
Find the first and last names of all the female (sex is F) students who have president votes.,"SELECT DISTINCT T1.Fname ,  T1.LName FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  T2.President_VOTE WHERE T1.sex  =  ""F""",spider_data,voter_2
What are the first and last names of all the female students who have president votes?,"SELECT DISTINCT T1.Fname ,  T1.LName FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  T2.President_VOTE WHERE T1.sex  =  ""F""",spider_data,voter_2
What are the first names and last names of the students who are 18 years old and have vice president votes.,"SELECT DISTINCT T1.Fname ,  T1.LName FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  T2.VICE_President_VOTE WHERE T1.age  =  18",spider_data,voter_2
Find the first and last name of all the students of age 18 who have vice president votes.,"SELECT DISTINCT T1.Fname ,  T1.LName FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  T2.VICE_President_VOTE WHERE T1.age  =  18",spider_data,voter_2
Count the number of male students who had class senator votes in the fall election cycle.,"SELECT count(*) FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  Class_Senator_Vote WHERE T1.Sex  =  ""M"" AND T2.Election_Cycle  =  ""Fall""",spider_data,voter_2
How many male (sex is M) students have class senator votes in the fall election cycle?,"SELECT count(*) FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  Class_Senator_Vote WHERE T1.Sex  =  ""M"" AND T2.Election_Cycle  =  ""Fall""",spider_data,voter_2
"Which students live in the city with code ""NYC"" and have class senator votes in the spring election cycle? Count the numbers.","SELECT count(*) FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  Class_Senator_Vote WHERE T1.city_code  =  ""NYC"" AND T2.Election_Cycle  =  ""Spring""",spider_data,voter_2
Find the number of students whose city code is NYC and who have class senator votes in the spring election cycle.,"SELECT count(*) FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  Class_Senator_Vote WHERE T1.city_code  =  ""NYC"" AND T2.Election_Cycle  =  ""Spring""",spider_data,voter_2
"Find the average age of students who live in the city with code ""NYC"" and have secretary votes in the spring election cycle.","SELECT avg(T1.Age) FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  SECRETARY_Vote WHERE T1.city_code  =  ""NYC"" AND T2.Election_Cycle  =  ""Spring""",spider_data,voter_2
"What is the average age of students who have city code ""NYC"" and have secretary votes for the spring election cycle?","SELECT avg(T1.Age) FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  SECRETARY_Vote WHERE T1.city_code  =  ""NYC"" AND T2.Election_Cycle  =  ""Spring""",spider_data,voter_2
Find the average age of female (sex is F) students who have secretary votes in the spring election cycle.,"SELECT avg(T1.Age) FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  SECRETARY_Vote WHERE T1.Sex  =  ""F"" AND T2.Election_Cycle  =  ""Spring""",spider_data,voter_2
What is the average age of the female students with secretary votes in the spring election cycle?,"SELECT avg(T1.Age) FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  SECRETARY_Vote WHERE T1.Sex  =  ""F"" AND T2.Election_Cycle  =  ""Spring""",spider_data,voter_2
What are the distinct first names of the students who have vice president votes and reside in a city whose city code is not PIT?,"SELECT DISTINCT T1.Fname FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  T2.VICE_PRESIDENT_Vote EXCEPT SELECT DISTINCT Fname FROM STUDENT WHERE city_code  =  ""PIT""",spider_data,voter_2
Find the distinct first names of all the students who have vice president votes and whose city code is not PIT.,"SELECT DISTINCT T1.Fname FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  T2.VICE_PRESIDENT_Vote EXCEPT SELECT DISTINCT Fname FROM STUDENT WHERE city_code  =  ""PIT""",spider_data,voter_2
What are the distinct last names of the students who have president votes but do not have 2192 as the advisor?,"SELECT DISTINCT T1.LName FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  PRESIDENT_Vote EXCEPT SELECT DISTINCT LName FROM STUDENT WHERE Advisor  =  ""2192""",spider_data,voter_2
Find the distinct last names of all the students who have president votes and whose advisor is not 2192.,"SELECT DISTINCT T1.LName FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  PRESIDENT_Vote EXCEPT SELECT DISTINCT LName FROM STUDENT WHERE Advisor  =  ""2192""",spider_data,voter_2
Find the distinct last names of all the students who have president votes and whose advisor is 8741.,"SELECT DISTINCT T1.LName FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  PRESIDENT_Vote INTERSECT SELECT DISTINCT LName FROM STUDENT WHERE Advisor  =  ""8741""",spider_data,voter_2
What are the distinct last names of the students who have president votes and have 8741 as the advisor?,"SELECT DISTINCT T1.LName FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  PRESIDENT_Vote INTERSECT SELECT DISTINCT LName FROM STUDENT WHERE Advisor  =  ""8741""",spider_data,voter_2
Which major has the most students?,SELECT Major FROM STUDENT GROUP BY major ORDER BY count(*) DESC LIMIT 1,spider_data,voter_2
"For each election cycle, report the number of voting records.","SELECT Election_Cycle ,  count(*) FROM VOTING_RECORD GROUP BY Election_Cycle",spider_data,voter_2
Count the number of voting records for each election cycle.,"SELECT Election_Cycle ,  count(*) FROM VOTING_RECORD GROUP BY Election_Cycle",spider_data,voter_2
Find the major that is studied by the largest number of students.,SELECT Major FROM STUDENT GROUP BY major ORDER BY count(*) DESC LIMIT 1,spider_data,voter_2
What is the most common major among female (sex is F) students?,"SELECT Major FROM STUDENT WHERE Sex  =  ""F"" GROUP BY major ORDER BY count(*) DESC LIMIT 1",spider_data,voter_2
What is the city_code of the city that the most students live in?,SELECT city_code FROM STUDENT GROUP BY city_code ORDER BY count(*) DESC LIMIT 1,spider_data,voter_2
Return the code of the city that has the most students.,SELECT city_code FROM STUDENT GROUP BY city_code ORDER BY count(*) DESC LIMIT 1,spider_data,voter_2
"List all the characteristic names and data types of product ""cumin"".","SELECT t3.characteristic_name ,  t3.characteristic_data_type FROM products AS t1 JOIN product_characteristics AS t2 ON t1.product_id  =  t2.product_id JOIN CHARACTERISTICS AS t3 ON t2.characteristic_id  =  t3.characteristic_id WHERE t1.product_name  =  ""cumin""",spider_data,products_gen_characteristics
"List all characteristics of product named ""sesame"" with type code ""Grade"".","SELECT t3.characteristic_name FROM products AS t1 JOIN product_characteristics AS t2 ON t1.product_id  =  t2.product_id JOIN CHARACTERISTICS AS t3 ON t2.characteristic_id  =  t3.characteristic_id WHERE t1.product_name  =  ""sesame"" AND t3.characteristic_type_code  =  ""Grade""",spider_data,products_gen_characteristics
"Find the name of the products that have the color description ""red"" and have the characteristic name ""fast"".","SELECT product_name FROM products AS t1 JOIN product_characteristics AS t2 ON t1.product_id  =  t2.product_id JOIN CHARACTERISTICS AS t3 ON t2.characteristic_id  =  t3.characteristic_id JOIN ref_colors AS t4 ON t1.color_code  =  t4.color_code WHERE t4.color_description  =  ""red"" AND t3.characteristic_name  =  ""fast""",spider_data,products_gen_characteristics
"How many products have the characteristic named ""hot""?","SELECT count(*) FROM products AS t1 JOIN product_characteristics AS t2 ON t1.product_id  =  t2.product_id JOIN CHARACTERISTICS AS t3 ON t2.characteristic_id  =  t3.characteristic_id WHERE t3.characteristic_name  =  ""hot""",spider_data,products_gen_characteristics
List the all the distinct names of the products with the characteristic name 'warm'.,"SELECT DISTINCT t1.product_name FROM products AS t1 JOIN product_characteristics AS t2 ON t1.product_id  =  t2.product_id JOIN CHARACTERISTICS AS t3 ON t2.characteristic_id  =  t3.characteristic_id WHERE t3.characteristic_name  =  ""warm""",spider_data,products_gen_characteristics
"Find the number of the products that have their color described as ""red"" and have a characteristic named ""slow"".","SELECT count(*) FROM products AS t1 JOIN product_characteristics AS t2 ON t1.product_id  =  t2.product_id JOIN CHARACTERISTICS AS t3 ON t2.characteristic_id  =  t3.characteristic_id JOIN ref_colors AS t4 ON t1.color_code  =  t4.color_code WHERE t4.color_description  =  ""red"" AND t3.characteristic_name  =  ""slow""",spider_data,products_gen_characteristics
"Count the products that have the color description ""white"" or have the characteristic name ""hot"".","SELECT count(*) FROM products AS t1 JOIN product_characteristics AS t2 ON t1.product_id  =  t2.product_id JOIN CHARACTERISTICS AS t3 ON t2.characteristic_id  =  t3.characteristic_id JOIN ref_colors AS t4 ON t1.color_code  =  t4.color_code WHERE t4.color_description  =  ""white"" OR t3.characteristic_name  =  ""hot""",spider_data,products_gen_characteristics
