query_id,source_file,split,question,sql,db_name, dt_name,dataset_name
10912,train_spider.json,train,Return the the details of all products.,SELECT DISTINCT product_details FROM products,customers_and_addresses,,spider_data
10913,train_spider.json,train,"Find the name of all customers whose name contains ""Alex"".","SELECT customer_name FROM customers WHERE customer_name LIKE ""%Alex%""",customers_and_addresses,,spider_data
10914,train_spider.json,train,"Which customer's name contains ""Alex""? Find the full name.","SELECT customer_name FROM customers WHERE customer_name LIKE ""%Alex%""",customers_and_addresses,,spider_data
10915,train_spider.json,train,"Find the detail of products whose detail contains the word ""Latte"" or the word ""Americano""","SELECT product_details FROM products WHERE product_details LIKE ""%Latte%"" OR product_details LIKE ""%Americano%""",customers_and_addresses,,spider_data
10916,train_spider.json,train,"Which product's detail contains the word ""Latte"" or ""Americano""? Return the full detail.","SELECT product_details FROM products WHERE product_details LIKE ""%Latte%"" OR product_details LIKE ""%Americano%""",customers_and_addresses,,spider_data
10917,train_spider.json,train,"What is the address content of the customer named ""Maudie Kertzmann""?","SELECT t3.address_content FROM customers AS t1 JOIN customer_addresses AS t2 ON t1.customer_id  =  t2.customer_id JOIN addresses AS t3 ON t2.address_id  =  t3.address_id WHERE t1.customer_name  =  ""Maudie Kertzmann""",customers_and_addresses,,spider_data
10918,train_spider.json,train,"Return the address content for the customer whose name is ""Maudie Kertzmann"".","SELECT t3.address_content FROM customers AS t1 JOIN customer_addresses AS t2 ON t1.customer_id  =  t2.customer_id JOIN addresses AS t3 ON t2.address_id  =  t3.address_id WHERE t1.customer_name  =  ""Maudie Kertzmann""",customers_and_addresses,,spider_data
10919,train_spider.json,train,"How many customers are living in city ""Lake Geovannyton""?","SELECT count(*) FROM customers AS t1 JOIN customer_addresses AS t2 ON t1.customer_id  =  t2.customer_id JOIN addresses AS t3 ON t2.address_id  =  t3.address_id WHERE t3.city  =  ""Lake Geovannyton""",customers_and_addresses,,spider_data
10920,train_spider.json,train,Find the number of customers who live in the city called Lake Geovannyton.,"SELECT count(*) FROM customers AS t1 JOIN customer_addresses AS t2 ON t1.customer_id  =  t2.customer_id JOIN addresses AS t3 ON t2.address_id  =  t3.address_id WHERE t3.city  =  ""Lake Geovannyton""",customers_and_addresses,,spider_data
10921,train_spider.json,train,Find the name of customers who are living in Colorado?,"SELECT t1.customer_name FROM customers AS t1 JOIN customer_addresses AS t2 ON t1.customer_id  =  t2.customer_id JOIN addresses AS t3 ON t2.address_id  =  t3.address_id WHERE t3.state_province_county  =  ""Colorado""",customers_and_addresses,,spider_data
10922,train_spider.json,train,What are the names of customers who live in Colorado state?,"SELECT t1.customer_name FROM customers AS t1 JOIN customer_addresses AS t2 ON t1.customer_id  =  t2.customer_id JOIN addresses AS t3 ON t2.address_id  =  t3.address_id WHERE t3.state_province_county  =  ""Colorado""",customers_and_addresses,,spider_data
10923,train_spider.json,train,Find the list of cities that no customer is living in.,SELECT city FROM addresses WHERE city NOT IN ( SELECT DISTINCT t3.city FROM customers AS t1 JOIN customer_addresses AS t2 ON t1.customer_id  =  t2.customer_id JOIN addresses AS t3 ON t2.address_id  =  t3.address_id),customers_and_addresses,,spider_data
10924,train_spider.json,train,What are the cities no customers live in?,SELECT city FROM addresses WHERE city NOT IN ( SELECT DISTINCT t3.city FROM customers AS t1 JOIN customer_addresses AS t2 ON t1.customer_id  =  t2.customer_id JOIN addresses AS t3 ON t2.address_id  =  t3.address_id),customers_and_addresses,,spider_data
10925,train_spider.json,train,Which city has the most customers living in?,SELECT t3.city FROM customers AS t1 JOIN customer_addresses AS t2 ON t1.customer_id  =  t2.customer_id JOIN addresses AS t3 ON t2.address_id  =  t3.address_id GROUP BY t3.city ORDER BY count(*) DESC LIMIT 1,customers_and_addresses,,spider_data
10926,train_spider.json,train,Find the city where the most customers live.,SELECT t3.city FROM customers AS t1 JOIN customer_addresses AS t2 ON t1.customer_id  =  t2.customer_id JOIN addresses AS t3 ON t2.address_id  =  t3.address_id GROUP BY t3.city ORDER BY count(*) DESC LIMIT 1,customers_and_addresses,,spider_data
10927,train_spider.json,train,Retrieve the list of all cities.,SELECT DISTINCT city FROM addresses,customers_and_addresses,,spider_data
10928,train_spider.json,train,List all the distinct cities,SELECT DISTINCT city FROM addresses,customers_and_addresses,,spider_data
10929,train_spider.json,train,Find the city with post code 255.,SELECT city FROM addresses WHERE zip_postcode  =  255,customers_and_addresses,,spider_data
10930,train_spider.json,train,Which city is post code 255 located in?,SELECT city FROM addresses WHERE zip_postcode  =  255,customers_and_addresses,,spider_data
10931,train_spider.json,train,Find the state and country of all cities with post code starting with 4.,"SELECT state_province_county ,  country FROM addresses WHERE zip_postcode LIKE ""4%""",customers_and_addresses,,spider_data
10932,train_spider.json,train,What are the state and country of all the cities that have post codes starting with 4.\,"SELECT state_province_county ,  country FROM addresses WHERE zip_postcode LIKE ""4%""",customers_and_addresses,,spider_data
10933,train_spider.json,train,List the countries having more than 4 addresses listed.,SELECT country FROM addresses GROUP BY country HAVING count(address_id)  >  4,customers_and_addresses,,spider_data
10934,train_spider.json,train,For which countries are there more than four distinct addresses listed?,SELECT country FROM addresses GROUP BY country HAVING count(address_id)  >  4,customers_and_addresses,,spider_data
10935,train_spider.json,train,List all the contact channel codes that were used less than 5 times.,SELECT channel_code FROM customer_contact_channels GROUP BY channel_code HAVING count(customer_id)  <  5,customers_and_addresses,,spider_data
10936,train_spider.json,train,Which contact channel codes were used less than 5 times?,SELECT channel_code FROM customer_contact_channels GROUP BY channel_code HAVING count(customer_id)  <  5,customers_and_addresses,,spider_data
10937,train_spider.json,train,"Which contact channel has been used by the customer with name ""Tillman Ernser""?","SELECT DISTINCT channel_code FROM customers AS t1 JOIN customer_contact_channels AS t2 ON t1.customer_id  =  t2.customer_id WHERE t1.customer_name  =  ""Tillman Ernser""",customers_and_addresses,,spider_data
10938,train_spider.json,train,"Find the contact channel code that was used by the customer named ""Tillman Ernser"".","SELECT DISTINCT channel_code FROM customers AS t1 JOIN customer_contact_channels AS t2 ON t1.customer_id  =  t2.customer_id WHERE t1.customer_name  =  ""Tillman Ernser""",customers_and_addresses,,spider_data
10939,train_spider.json,train,"What is the ""active to date"" of the latest contact channel used by ""Tillman Ernser""?","SELECT max(t2.active_to_date) FROM customers AS t1 JOIN customer_contact_channels AS t2 ON t1.customer_id  =  t2.customer_id WHERE t1.customer_name  =  ""Tillman Ernser""",customers_and_addresses,,spider_data
10940,train_spider.json,train,"Return the the ""active to date"" of the latest contact channel used by the customer named ""Tillman Ernser"".","SELECT max(t2.active_to_date) FROM customers AS t1 JOIN customer_contact_channels AS t2 ON t1.customer_id  =  t2.customer_id WHERE t1.customer_name  =  ""Tillman Ernser""",customers_and_addresses,,spider_data
10941,train_spider.json,train,What is the average time span of contact channels in the database?,SELECT avg(active_to_date - active_from_date) FROM customer_contact_channels,customers_and_addresses,,spider_data
10942,train_spider.json,train,Compute the average active time span of contact channels.,SELECT avg(active_to_date - active_from_date) FROM customer_contact_channels,customers_and_addresses,,spider_data
10943,train_spider.json,train,What is the channel code and contact number of the customer contact channel that was active for the longest time?,"SELECT channel_code ,  contact_number FROM customer_contact_channels WHERE active_to_date - active_from_date  =  (SELECT active_to_date - active_from_date FROM customer_contact_channels ORDER BY (active_to_date - active_from_date) DESC LIMIT 1)",customers_and_addresses,,spider_data
10944,train_spider.json,train,Return the channel code and contact number of the customer contact channel whose active duration was the longest.,"SELECT channel_code ,  contact_number FROM customer_contact_channels WHERE active_to_date - active_from_date  =  (SELECT active_to_date - active_from_date FROM customer_contact_channels ORDER BY (active_to_date - active_from_date) DESC LIMIT 1)",customers_and_addresses,,spider_data
10945,train_spider.json,train,Find the name and active date of the customer that use email as the contact channel.,"SELECT t1.customer_name ,  t2.active_from_date FROM customers AS t1 JOIN customer_contact_channels AS t2 ON t1.customer_id  =  t2.customer_id WHERE t2.channel_code  =  'Email'",customers_and_addresses,,spider_data
10946,train_spider.json,train,What are the name and active date of the customers whose contact channel code is email?,"SELECT t1.customer_name ,  t2.active_from_date FROM customers AS t1 JOIN customer_contact_channels AS t2 ON t1.customer_id  =  t2.customer_id WHERE t2.channel_code  =  'Email'",customers_and_addresses,,spider_data
10947,train_spider.json,train,What is the name of the customer that made the order with the largest quantity?,SELECT t1.customer_name FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id JOIN order_items AS t3 ON t2.order_id  =  t3.order_id WHERE t3.order_quantity  =  ( SELECT max(order_quantity) FROM order_items),customers_and_addresses,,spider_data
10948,train_spider.json,train,Find the name of the customer who made the order of the largest amount of goods.,SELECT t1.customer_name FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id JOIN order_items AS t3 ON t2.order_id  =  t3.order_id WHERE t3.order_quantity  =  ( SELECT max(order_quantity) FROM order_items),customers_and_addresses,,spider_data
10949,train_spider.json,train,What is the name of the customer that has purchased the most items?,SELECT t1.customer_name FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id JOIN order_items AS t3 ON t2.order_id  =  t3.order_id GROUP BY t1.customer_name ORDER BY sum(t3.order_quantity) DESC LIMIT 1,customers_and_addresses,,spider_data
10950,train_spider.json,train,Give me the name of the customer who ordered the most items in total.,SELECT t1.customer_name FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id JOIN order_items AS t3 ON t2.order_id  =  t3.order_id GROUP BY t1.customer_name ORDER BY sum(t3.order_quantity) DESC LIMIT 1,customers_and_addresses,,spider_data
10951,train_spider.json,train,What is the payment method of the customer that has purchased the least quantity of items?,SELECT t1.payment_method FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id JOIN order_items AS t3 ON t2.order_id  =  t3.order_id GROUP BY t1.customer_name ORDER BY sum(t3.order_quantity) LIMIT 1,customers_and_addresses,,spider_data
10952,train_spider.json,train,Tell me the payment method used by the customer who ordered the least amount of goods in total.,SELECT t1.payment_method FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id JOIN order_items AS t3 ON t2.order_id  =  t3.order_id GROUP BY t1.customer_name ORDER BY sum(t3.order_quantity) LIMIT 1,customers_and_addresses,,spider_data
10953,train_spider.json,train,How many types of products have Rodrick Heaney bought in total?,"SELECT count(DISTINCT t3.product_id) FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id JOIN order_items AS t3 ON t2.order_id  =  t3.order_id WHERE t1.customer_name  =  ""Rodrick Heaney""",customers_and_addresses,,spider_data
10954,train_spider.json,train,Find the number of distinct products Rodrick Heaney has bought so far.,"SELECT count(DISTINCT t3.product_id) FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id JOIN order_items AS t3 ON t2.order_id  =  t3.order_id WHERE t1.customer_name  =  ""Rodrick Heaney""",customers_and_addresses,,spider_data
10955,train_spider.json,train,"What is the total quantity of products purchased by ""Rodrick Heaney""?","SELECT sum(t3.order_quantity) FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id JOIN order_items AS t3 ON t2.order_id  =  t3.order_id WHERE t1.customer_name  =  ""Rodrick Heaney""",customers_and_addresses,,spider_data
10956,train_spider.json,train,"Tell me the total quantity of products bought by the customer called ""Rodrick Heaney"".","SELECT sum(t3.order_quantity) FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id JOIN order_items AS t3 ON t2.order_id  =  t3.order_id WHERE t1.customer_name  =  ""Rodrick Heaney""",customers_and_addresses,,spider_data
10957,train_spider.json,train,"How many customers have at least one order with status ""Cancelled""?","SELECT count(DISTINCT customer_id) FROM customer_orders WHERE order_status  =  ""Cancelled""",customers_and_addresses,,spider_data
10958,train_spider.json,train,"Return the number of customers who have at least one order with ""Cancelled"" status.","SELECT count(DISTINCT customer_id) FROM customer_orders WHERE order_status  =  ""Cancelled""",customers_and_addresses,,spider_data
10959,train_spider.json,train,"How many orders have detail ""Second time""?","SELECT count(*) FROM customer_orders WHERE order_details  =  ""Second time""",customers_and_addresses,,spider_data
10960,train_spider.json,train,"Tell me the number of orders with ""Second time"" as order detail.","SELECT count(*) FROM customer_orders WHERE order_details  =  ""Second time""",customers_and_addresses,,spider_data
10961,train_spider.json,train,"Find the customer name and date of the orders that have the status ""Delivered"".","SELECT t1.customer_name ,  t2.order_date FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id WHERE order_status  =  ""Delivered""",customers_and_addresses,,spider_data
10962,train_spider.json,train,"What are the customer name and date of the orders whose status is ""Delivered"".","SELECT t1.customer_name ,  t2.order_date FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id WHERE order_status  =  ""Delivered""",customers_and_addresses,,spider_data
